rank,layer,head,accuracy
152,3,1,0.8548387096774194
153,2,19,0.8548387096774194
154,3,3,0.8548387096774194
155,5,3,0.8548387096774194
156,13,10,0.8548387096774194
157,9,14,0.8548387096774194
158,23,12,0.8548387096774194
159,23,8,0.8548387096774194
160,23,9,0.8548387096774194
161,23,11,0.8548387096774194
162,23,16,0.8548387096774194
163,23,19,0.8548387096774194
164,2,25,0.8548387096774194
165,12,17,0.8548387096774194
166,9,19,0.8548387096774194
167,9,16,0.8548387096774194
168,11,19,0.8548387096774194
169,14,25,0.8548387096774194
170,12,26,0.8548387096774194
171,21,8,0.8548387096774194
172,10,5,0.8548387096774194
173,22,0,0.8548387096774194
174,22,9,0.8548387096774194
175,6,24,0.8548387096774194
176,21,20,0.8548387096774194
177,22,14,0.8548387096774194
178,8,18,0.8548387096774194
179,9,27,0.8548387096774194
180,10,0,0.8548387096774194
181,19,8,0.8548387096774194
182,6,4,0.8548387096774194
183,19,5,0.8548387096774194
184,20,11,0.8548387096774194
185,19,4,0.8548387096774194
186,7,20,0.8548387096774194
187,19,0,0.8548387096774194
188,8,5,0.8548387096774194
189,16,8,0.8548387096774194
190,15,9,0.8548387096774194
191,15,11,0.8548387096774194
192,15,12,0.8548387096774194
193,8,3,0.8548387096774194
194,7,2,0.8548387096774194
195,9,5,0.8548387096774194
196,8,25,0.8548387096774194
197,10,24,0.8548387096774194
198,11,6,0.8548387096774194
199,26,21,0.8548387096774194
200,26,26,0.8548387096774194
201,26,25,0.8548387096774194
202,18,5,0.8548387096774194
203,7,10,0.8548387096774194
204,7,1,0.8548387096774194
205,8,21,0.8548387096774194
206,18,0,0.8548387096774194
207,24,13,0.8548387096774194
208,11,13,0.8548387096774194
209,24,18,0.8548387096774194
210,24,16,0.8548387096774194
211,24,27,0.8548387096774194
212,1,20,0.8548387096774194
213,25,2,0.8387096774193549
214,11,11,0.8387096774193549
215,11,9,0.8387096774193549
216,11,22,0.8387096774193549
217,3,12,0.8387096774193549
218,10,13,0.8387096774193549
219,10,22,0.8387096774193549
220,10,20,0.8387096774193549
221,11,5,0.8387096774193549
222,20,9,0.8387096774193549
223,18,7,0.8387096774193549
224,17,17,0.8387096774193549
225,8,19,0.8387096774193549
226,27,7,0.8387096774193549
227,27,10,0.8387096774193549
228,27,11,0.8387096774193549
229,27,12,0.8387096774193549
230,27,13,0.8387096774193549
231,0,2,0.8387096774193549
232,26,27,0.8387096774193549
233,27,0,0.8387096774193549
234,26,24,0.8387096774193549
235,26,14,0.8387096774193549
236,6,27,0.8387096774193549
237,7,4,0.8387096774193549
238,6,2,0.8387096774193549
239,20,10,0.8387096774193549
240,5,23,0.8387096774193549
241,8,20,0.8387096774193549
242,9,0,0.8387096774193549
243,20,7,0.8387096774193549
244,4,24,0.8387096774193549
245,16,7,0.8387096774193549
246,16,26,0.8387096774193549
247,16,13,0.8387096774193549
248,16,27,0.8387096774193549
249,16,21,0.8387096774193549
250,7,7,0.8387096774193549
251,7,24,0.8387096774193549
252,18,25,0.8387096774193549
253,19,6,0.8387096774193549
254,25,27,0.8387096774193549
255,26,4,0.8387096774193549
256,25,14,0.8387096774193549
257,25,21,0.8387096774193549
258,1,5,0.8387096774193549
259,11,18,0.8387096774193549
260,12,1,0.8387096774193549
261,12,0,0.8387096774193549
262,13,9,0.8387096774193549
263,13,8,0.8387096774193549
264,6,20,0.8387096774193549
265,21,11,0.8387096774193549
266,21,17,0.8387096774193549
267,22,2,0.8387096774193549
268,22,16,0.8387096774193549
269,22,23,0.8387096774193549
270,3,20,0.8387096774193549
271,23,4,0.8387096774193549
272,3,16,0.8387096774193549
273,4,2,0.8387096774193549
274,6,26,0.8387096774193549
275,23,14,0.8387096774193549
276,25,16,0.8387096774193549
277,25,20,0.8387096774193549
278,24,0,0.8387096774193549
279,23,20,0.8387096774193549
280,12,14,0.8387096774193549
281,13,2,0.8387096774193549
282,23,27,0.8387096774193549
283,3,4,0.8387096774193549
284,24,6,0.8225806451612904
285,24,24,0.8225806451612904
286,8,12,0.8225806451612904
287,6,5,0.8225806451612904
288,17,13,0.8225806451612904
289,17,18,0.8225806451612904
290,17,15,0.8225806451612904
291,26,12,0.8225806451612904
292,24,20,0.8225806451612904
293,25,5,0.8225806451612904
294,16,23,0.8225806451612904
295,19,13,0.8225806451612904
296,23,2,0.8225806451612904
297,6,16,0.8225806451612904
298,15,23,0.8225806451612904
299,15,16,0.8225806451612904
300,15,13,0.8225806451612904
301,4,25,0.8225806451612904
302,3,18,0.8225806451612904
303,3,27,0.8225806451612904
304,14,1,0.8225806451612904
305,14,3,0.8225806451612904
306,23,25,0.8225806451612904
307,5,17,0.8225806451612904
308,23,18,0.8225806451612904
309,9,7,0.8225806451612904
310,12,3,0.8225806451612904
311,12,20,0.8225806451612904
312,0,26,0.8225806451612904
313,11,26,0.8225806451612904
314,25,18,0.8225806451612904
315,27,14,0.8225806451612904
316,27,22,0.8225806451612904
317,0,9,0.8225806451612904
318,27,25,0.8064516129032258
319,0,4,0.8064516129032258
320,17,9,0.8064516129032258
321,17,20,0.8064516129032258
322,18,17,0.8064516129032258
323,8,0,0.8064516129032258
324,18,22,0.8064516129032258
325,25,25,0.8064516129032258
326,25,24,0.8064516129032258
327,19,2,0.8064516129032258
328,11,14,0.8064516129032258
329,10,25,0.8064516129032258
330,10,23,0.8064516129032258
331,13,20,0.8064516129032258
332,13,0,0.8064516129032258
333,13,11,0.8064516129032258
334,9,13,0.8064516129032258
335,12,4,0.8064516129032258
336,13,12,0.8064516129032258
337,8,13,0.8064516129032258
338,5,12,0.8064516129032258
339,16,1,0.8064516129032258
340,15,7,0.8064516129032258
341,5,18,0.8064516129032258
342,24,2,0.8064516129032258
343,3,21,0.8064516129032258
344,18,2,0.8064516129032258
345,18,4,0.8064516129032258
346,18,3,0.8064516129032258
347,7,6,0.8064516129032258
348,8,24,0.8064516129032258
349,8,14,0.8064516129032258
350,25,22,0.8064516129032258
351,0,19,0.8064516129032258
352,25,6,0.8064516129032258
353,9,1,0.8064516129032258
354,21,1,0.8064516129032258
355,26,15,0.8064516129032258
356,26,23,0.8064516129032258
357,21,14,0.8064516129032258
358,8,9,0.8064516129032258
359,20,12,0.8064516129032258
360,6,11,0.8064516129032258
361,5,27,0.8064516129032258
362,5,25,0.8064516129032258
363,16,11,0.8064516129032258
364,20,13,0.7903225806451613
365,10,3,0.7903225806451613
366,20,1,0.7903225806451613
367,10,26,0.7903225806451613
368,18,9,0.7903225806451613
369,10,2,0.7903225806451613
370,1,4,0.7903225806451613
371,14,20,0.7903225806451613
372,9,17,0.7903225806451613
373,11,24,0.7903225806451613
374,13,18,0.7903225806451613
375,1,9,0.7903225806451613
376,1,7,0.7903225806451613
377,16,25,0.7903225806451613
378,2,8,0.7903225806451613
379,26,2,0.7903225806451613
380,26,20,0.7903225806451613
381,27,8,0.7903225806451613
382,10,15,0.7903225806451613
383,24,25,0.7903225806451613
384,25,3,0.7903225806451613
385,27,19,0.7903225806451613
386,24,5,0.7903225806451613
387,1,16,0.7903225806451613
388,3,0,0.7903225806451613
389,12,22,0.7903225806451613
390,24,11,0.7903225806451613
391,9,2,0.7903225806451613
392,21,23,0.7903225806451613
393,17,3,0.7903225806451613
394,21,7,0.7903225806451613
395,0,24,0.7903225806451613
396,26,18,0.7903225806451613
397,9,9,0.7903225806451613
398,9,8,0.7903225806451613
399,24,1,0.7903225806451613
400,9,10,0.7903225806451613
401,5,20,0.7903225806451613
402,22,22,0.7903225806451613
403,6,1,0.7903225806451613
404,7,22,0.7903225806451613
405,6,22,0.7903225806451613
406,5,26,0.7903225806451613
407,1,10,0.7903225806451613
408,23,0,0.7741935483870968
409,17,2,0.7741935483870968
410,9,4,0.7741935483870968
411,12,16,0.7741935483870968
412,12,15,0.7741935483870968
413,25,8,0.7741935483870968
414,3,2,0.7741935483870968
415,21,13,0.7741935483870968
416,20,27,0.7741935483870968
417,20,25,0.7741935483870968
418,9,6,0.7741935483870968
419,8,22,0.7741935483870968
420,27,24,0.7741935483870968
421,13,6,0.7741935483870968
422,12,19,0.7741935483870968
423,12,25,0.7741935483870968
424,26,0,0.7741935483870968
425,19,11,0.7741935483870968
426,19,10,0.7741935483870968
427,26,10,0.7741935483870968
428,27,26,0.7741935483870968
429,27,17,0.7741935483870968
430,27,15,0.7741935483870968
431,19,7,0.7741935483870968
432,12,2,0.7741935483870968
433,18,23,0.7741935483870968
434,12,27,0.7741935483870968
435,11,4,0.7741935483870968
436,11,3,0.7741935483870968
437,14,9,0.7741935483870968
438,13,21,0.7741935483870968
439,24,21,0.7741935483870968
440,24,26,0.7741935483870968
441,22,8,0.7741935483870968
442,4,22,0.7741935483870968
443,23,3,0.7741935483870968
444,15,10,0.7741935483870968
445,22,3,0.7741935483870968
446,6,19,0.7741935483870968
447,5,1,0.7741935483870968
448,5,4,0.7741935483870968
449,18,1,0.7741935483870968
450,7,23,0.7741935483870968
451,18,8,0.7741935483870968
452,4,15,0.7741935483870968
453,26,19,0.7741935483870968
454,27,6,0.7741935483870968
455,5,15,0.7741935483870968
456,22,26,0.7741935483870968
457,23,6,0.7741935483870968
458,23,21,0.7741935483870968
459,11,8,0.7580645161290323
460,17,11,0.7580645161290323
461,11,10,0.7580645161290323
462,11,20,0.7580645161290323
463,14,6,0.7580645161290323
464,18,11,0.7580645161290323
465,26,7,0.7580645161290323
466,27,16,0.7580645161290323
467,25,23,0.7580645161290323
468,17,8,0.7580645161290323
469,17,12,0.7580645161290323
470,13,19,0.7580645161290323
471,4,1,0.7580645161290323
472,11,23,0.7580645161290323
473,20,8,0.7580645161290323
474,16,19,0.7580645161290323
475,5,0,0.7580645161290323
476,5,2,0.7580645161290323
477,7,18,0.7580645161290323
478,2,20,0.7580645161290323
479,10,9,0.7580645161290323
480,23,1,0.7580645161290323
481,2,13,0.7580645161290323
482,15,26,0.7580645161290323
483,22,5,0.7580645161290323
484,15,24,0.7580645161290323
485,16,2,0.7580645161290323
486,22,13,0.7580645161290323
487,8,10,0.7580645161290323
488,6,17,0.7580645161290323
489,0,23,0.7580645161290323
490,26,16,0.7580645161290323
491,21,16,0.7580645161290323
492,8,7,0.7580645161290323
493,8,8,0.7580645161290323
494,20,22,0.7580645161290323
495,27,3,0.7580645161290323
496,27,2,0.7580645161290323
497,25,11,0.7580645161290323
498,1,26,0.7580645161290323
499,24,19,0.7580645161290323
500,24,14,0.7580645161290323
501,24,23,0.7580645161290323
502,27,20,0.7580645161290323
503,27,23,0.7419354838709677
504,27,18,0.7419354838709677
505,24,22,0.7419354838709677
506,24,15,0.7419354838709677
507,3,11,0.7419354838709677
508,12,12,0.7419354838709677
509,18,6,0.7419354838709677
510,22,12,0.7419354838709677
511,15,17,0.7419354838709677
512,27,1,0.7419354838709677
513,26,5,0.7419354838709677
514,11,0,0.7419354838709677
515,17,16,0.7419354838709677
516,26,9,0.7419354838709677
517,12,24,0.7419354838709677
518,17,21,0.7419354838709677
519,20,6,0.7419354838709677
520,20,15,0.7419354838709677
521,17,5,0.7419354838709677
522,22,25,0.7419354838709677
523,13,3,0.7419354838709677
524,13,1,0.7419354838709677
525,10,6,0.7419354838709677
526,22,27,0.7419354838709677
527,10,21,0.7419354838709677
528,12,21,0.7258064516129032
529,11,25,0.7258064516129032
530,26,3,0.7258064516129032
531,26,1,0.7258064516129032
532,11,27,0.7258064516129032
533,20,20,0.7258064516129032
534,21,21,0.7258064516129032
535,21,19,0.7258064516129032
536,21,4,0.7258064516129032
537,21,0,0.7258064516129032
538,20,23,0.7258064516129032
539,26,11,0.7258064516129032
540,25,10,0.7258064516129032
541,25,9,0.7258064516129032
542,2,3,0.7258064516129032
543,10,16,0.7258064516129032
544,27,4,0.7258064516129032
545,27,5,0.7258064516129032
546,15,22,0.7258064516129032
547,16,4,0.7258064516129032
548,18,10,0.7258064516129032
549,22,21,0.7258064516129032
550,20,14,0.7258064516129032
551,16,18,0.7258064516129032
552,19,24,0.7258064516129032
553,19,25,0.7258064516129032
554,17,4,0.7258064516129032
555,26,17,0.7258064516129032
556,23,23,0.7258064516129032
557,22,1,0.7258064516129032
558,23,26,0.7258064516129032
559,2,26,0.7258064516129032
560,23,5,0.7258064516129032
561,15,0,0.7258064516129032
562,5,14,0.7258064516129032
563,14,14,0.7258064516129032
564,14,13,0.7258064516129032
565,14,12,0.7258064516129032
566,4,4,0.7258064516129032
567,9,24,0.7258064516129032
568,4,0,0.7258064516129032
569,13,27,0.7258064516129032
570,13,25,0.7258064516129032
571,11,2,0.7258064516129032
572,17,10,0.7258064516129032
573,17,7,0.7258064516129032
574,18,26,0.7258064516129032
575,19,9,0.7258064516129032
576,18,24,0.7258064516129032
577,8,2,0.7258064516129032
578,19,23,0.7096774193548387
579,20,2,0.7096774193548387
580,19,27,0.7096774193548387
581,16,14,0.7096774193548387
582,17,24,0.7096774193548387
583,19,16,0.7096774193548387
584,19,21,0.7096774193548387
585,19,18,0.7096774193548387
586,19,19,0.7096774193548387
587,18,21,0.7096774193548387
588,18,19,0.7096774193548387
589,18,12,0.7096774193548387
590,26,8,0.7096774193548387
591,25,13,0.7096774193548387
592,2,9,0.7096774193548387
593,17,27,0.7096774193548387
594,13,16,0.7096774193548387
595,16,6,0.7096774193548387
596,3,19,0.7096774193548387
597,5,6,0.7096774193548387
598,22,7,0.7096774193548387
599,22,15,0.7096774193548387
600,15,21,0.7096774193548387
601,15,14,0.7096774193548387
602,21,22,0.7096774193548387
603,13,5,0.7096774193548387
604,12,23,0.7096774193548387
605,13,24,0.7096774193548387
606,0,0,0.7096774193548387
607,27,27,0.7096774193548387
608,12,10,0.7096774193548387
609,9,26,0.7096774193548387
610,10,8,0.7096774193548387
611,22,4,0.7096774193548387
612,21,27,0.7096774193548387
613,14,27,0.7096774193548387
614,20,19,0.7096774193548387
615,21,2,0.7096774193548387
616,17,19,0.6935483870967742
617,20,16,0.6935483870967742
618,20,18,0.6935483870967742
619,19,14,0.6935483870967742
620,19,12,0.6935483870967742
621,17,1,0.6935483870967742
622,16,20,0.6935483870967742
623,16,17,0.6935483870967742
624,17,25,0.6935483870967742
625,15,15,0.6935483870967742
626,15,2,0.6935483870967742
627,14,8,0.6935483870967742
628,9,22,0.6935483870967742
629,20,26,0.6935483870967742
630,5,19,0.6935483870967742
631,22,11,0.6935483870967742
632,22,10,0.6935483870967742
633,2,17,0.6935483870967742
634,14,11,0.6935483870967742
635,19,22,0.6935483870967742
636,18,13,0.6935483870967742
637,18,20,0.6935483870967742
638,18,18,0.6935483870967742
639,2,0,0.6935483870967742
640,6,7,0.6935483870967742
641,25,7,0.6935483870967742
642,13,22,0.6935483870967742
643,13,26,0.6935483870967742
644,13,7,0.6935483870967742
645,12,13,0.6935483870967742
646,12,8,0.6935483870967742
647,27,21,0.6935483870967742
648,24,17,0.6935483870967742
649,12,11,0.6935483870967742
650,3,23,0.6935483870967742
651,23,10,0.6935483870967742
652,2,12,0.6935483870967742
653,20,4,0.6774193548387096
654,17,6,0.6774193548387096
655,16,15,0.6774193548387096
656,18,27,0.6774193548387096
657,14,2,0.6774193548387096
658,9,21,0.6774193548387096
659,14,18,0.6774193548387096
660,17,23,0.6774193548387096
661,10,19,0.6774193548387096
662,19,26,0.6774193548387096
663,10,17,0.6774193548387096
664,0,27,0.6774193548387096
665,17,26,0.6774193548387096
666,17,14,0.6774193548387096
667,20,0,0.6774193548387096
668,23,17,0.6774193548387096
669,1,21,0.6774193548387096
670,12,7,0.6774193548387096
671,0,17,0.6774193548387096
672,13,17,0.6774193548387096
673,14,22,0.6774193548387096
674,16,0,0.6774193548387096
675,15,19,0.6774193548387096
676,22,24,0.6774193548387096
677,14,10,0.6774193548387096
678,5,21,0.6774193548387096
679,16,5,0.6774193548387096
680,5,5,0.6774193548387096
681,15,6,0.6774193548387096
682,21,6,0.6774193548387096
683,21,3,0.6774193548387096
684,15,3,0.6774193548387096
685,20,24,0.6774193548387096
686,21,5,0.6774193548387096
687,15,4,0.6612903225806451
688,11,12,0.6612903225806451
689,2,4,0.6612903225806451
690,27,9,0.6612903225806451
691,25,12,0.6612903225806451
692,14,26,0.6612903225806451
693,16,3,0.6612903225806451
694,15,5,0.6612903225806451
695,21,24,0.6612903225806451
696,21,25,0.6612903225806451
697,22,18,0.6612903225806451
698,15,27,0.6612903225806451
699,13,4,0.6612903225806451
700,3,5,0.6612903225806451
701,0,21,0.6612903225806451
702,13,23,0.6612903225806451
703,0,20,0.6612903225806451
704,9,23,0.6612903225806451
705,17,0,0.6612903225806451
706,19,15,0.6612903225806451
707,7,21,0.6612903225806451
708,20,17,0.6612903225806451
709,26,6,0.6612903225806451
710,16,16,0.6612903225806451
711,20,3,0.6612903225806451
712,14,21,0.6451612903225806
713,16,24,0.6451612903225806
714,14,0,0.6451612903225806
715,9,25,0.6451612903225806
716,18,15,0.6451612903225806
717,20,5,0.6451612903225806
718,19,20,0.6451612903225806
719,18,14,0.6451612903225806
720,1,2,0.6451612903225806
721,14,17,0.6451612903225806
722,14,15,0.6451612903225806
723,14,16,0.6451612903225806
724,11,21,0.6451612903225806
725,14,23,0.6451612903225806
726,0,25,0.6290322580645161
727,26,13,0.6290322580645161
728,1,25,0.6290322580645161
729,12,18,0.6290322580645161
730,15,25,0.6290322580645161
731,15,1,0.6290322580645161
732,17,22,0.6290322580645161
733,19,17,0.6290322580645161
734,18,16,0.6290322580645161
735,7,25,0.6290322580645161
736,6,18,0.6290322580645161
737,13,15,0.6290322580645161
738,20,21,0.6290322580645161
739,10,18,0.6129032258064516
740,14,4,0.6129032258064516
741,13,14,0.6129032258064516
742,15,20,0.6129032258064516
743,0,18,0.6129032258064516
744,25,1,0.6129032258064516
745,8,23,0.6129032258064516
746,21,26,0.5967741935483871
747,24,7,0.5967741935483871
748,14,19,0.5967741935483871
749,1,6,0.5806451612903226
750,4,26,0.5806451612903226
751,16,22,0.5806451612903226
752,6,13,0.5806451612903226
753,4,5,0.5806451612903226
754,1,13,0.5645161290322581
755,14,5,0.5645161290322581
756,4,27,0.5645161290322581
757,7,26,0.5645161290322581
758,1,1,0.5645161290322581
759,1,22,0.5645161290322581
760,14,24,0.5645161290322581
761,3,8,0.5483870967741935
762,3,10,0.5483870967741935
763,3,14,0.5483870967741935
764,8,16,0.532258064516129
765,14,7,0.5161290322580645
766,22,6,0.5161290322580645
767,25,17,0.5161290322580645
768,10,12,0.5
769,4,7,0.5
770,15,18,0.5
771,25,0,0.5
772,4,13,0.5
773,4,12,0.46774193548387094
774,4,10,0.46774193548387094
775,0,10,0.45161290322580644
776,4,8,0.45161290322580644
777,4,9,0.45161290322580644
778,1,8,0.45161290322580644
779,0,22,0.43548387096774194
780,4,11,0.43548387096774194
781,0,15,0.43548387096774194
782,3,9,0.43548387096774194
783,0,3,0.43548387096774194
784,4,3,0.41935483870967744
